#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T03:30:00Z,6.549120992761117,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T04:00:00Z,6.3810888252149,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T04:30:00Z,6.618705035971223,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T05:00:00Z,6.593974175035868,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T05:30:00Z,6.614285714285714,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T06:00:00Z,6.602118003025718,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T06:30:00Z,6.610816542948038,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T07:00:00Z,6.612202688728025,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T07:30:00Z,6.4855072463768115,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T08:00:00Z,6.606089438629876,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T08:30:00Z,6.434306569343065,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T09:00:00Z,6.578774617067833,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T09:30:00Z,6.596026490066225,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T10:00:00Z,6.607257203842049,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T10:30:00Z,6.600742804085423,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T11:00:00Z,6.0192483959670025,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T11:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T12:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T12:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T13:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T13:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T14:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T14:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T15:00:00Z,,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T15:30:00Z,,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T16:00:00Z,6.220820189274448,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T16:30:00Z,6.436752136752137,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T17:00:00Z,6.591259640102828,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T17:30:00Z,6.61663807890223,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T18:00:00Z,6.603418803418803,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T18:30:00Z,6.597091531223268,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T19:00:00Z,6.595854922279793,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T19:30:00Z,6.539393939393939,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T20:00:00Z,6.5564168819982775,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T20:30:00Z,6.613344739093242,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T21:00:00Z,6.602728047740835,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T21:30:00Z,6.603079555175364,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T22:00:00Z,6.581415174765558,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T22:30:00Z,6.608770421324162,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T23:00:00Z,6.6061381074168795,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T23:30:00Z,6.0810344827586205,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T00:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T00:30:00Z,6.01304347826087,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T01:00:00Z,6.580204778156997,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T01:30:00Z,6.612597066436583,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T02:00:00Z,6.594387755102041,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T02:30:00Z,6.603595890410959,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T03:00:00Z,6.607776838546069,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T03:30:00Z,6.613360323886639,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T04:00:00Z,6.604651162790698,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T04:30:00Z,6.588732394366197,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T05:00:00Z,6.604225352112676,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T05:30:00Z,6.5,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T06:00:00Z,6.421348314606742,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T06:30:00Z,6.606796116504855,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T07:00:00Z,6.607385811467444,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T07:30:00Z,6.606854838709677,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T08:00:00Z,6.609302325581395,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T08:30:00Z,6.502492522432702,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T09:00:00Z,6.599627560521415,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T09:30:00Z,6.60320452403393,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T10:00:00Z,6.413489736070381,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T10:30:00Z,6.601976639712489,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T11:00:00Z,6.59009009009009,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T11:30:00Z,6.608131487889273,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T12:00:00Z,6.0329004329004325,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T12:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T13:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T13:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T14:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T14:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T15:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T15:30:00Z,6.20730593607306,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T16:00:00Z,6.390243902439025,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T16:30:00Z,6.384007029876977,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T17:00:00Z,6.4051502145922745,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T17:30:00Z,6.609075043630018,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T18:00:00Z,6.59106529209622,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T18:30:00Z,6.602928509905254,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T19:00:00Z,6.611015490533563,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T19:30:00Z,6.600171969045572,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T20:00:00Z,6.599827882960413,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T20:30:00Z,6.615848406546081,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T21:00:00Z,6.564775613886537,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T21:30:00Z,6.2217428817946505,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T22:00:00Z,6.611492281303602,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T22:30:00Z,6.601549053356282,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T23:00:00Z,6.600167644593462,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-05T23:30:00Z,6.620748299319728,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T00:00:00Z,6.610400682011935,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T00:30:00Z,6.603002502085071,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T01:00:00Z,6.612956810631229,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T01:30:00Z,6.605857740585774,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T02:00:00Z,6.612582781456954,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T02:30:00Z,6.60648918469218,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T03:00:00Z,6.61247947454844,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T03:30:00Z,6.517857142857143,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T04:00:00Z,6.597435897435897,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T04:30:00Z,6.593582887700535,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T05:00:00Z,6.159574468085107,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T05:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T06:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T06:30:00Z,6.348591549295775,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T07:00:00Z,6.605694564279552,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T07:30:00Z,6.552991452991453,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T08:00:00Z,6.607776838546069,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T08:30:00Z,6.599654874892148,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T09:00:00Z,6.594117647058823,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T09:30:00Z,6.602023608768971,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T10:00:00Z,6.606239460370995,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T10:30:00Z,6.137543252595155,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T11:00:00Z,6.043744531933508,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T11:30:00Z,6.0452567449956485,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T12:00:00Z,6.057491289198606,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T12:30:00Z,6.1309314586994725,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T13:00:00Z,6.562554680664917,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T13:30:00Z,6.602654867256637,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T14:00:00Z,6.611357586512866,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T14:30:00Z,6.600892857142857,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T15:00:00Z,6.611650485436893,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T15:30:00Z,6.600178094390027,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T16:00:00Z,6.603327495621716,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T16:30:00Z,6.618964003511852,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T17:00:00Z,6.602262837249782,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T17:30:00Z,6.4,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T18:00:00Z,6.502608695652174,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T18:30:00Z,6.209606986899563,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T19:00:00Z,6.609523809523809,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T19:30:00Z,6.5890052356020945,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T20:00:00Z,6.609904430929626,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T20:30:00Z,6.595652173913043,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T21:00:00Z,6.625,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T21:30:00Z,6.608923884514436,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T22:00:00Z,6.6185925282363165,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T22:30:00Z,6.600174216027875,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T23:00:00Z,6.611063094209162,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-06T23:30:00Z,6.611498257839721,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T00:00:00Z,6.42226148409894,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T00:30:00Z,6.227471566054243,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T01:00:00Z,6.603133159268929,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T01:30:00Z,6.469352014010508,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T02:00:00Z,6.530842745438749,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T02:30:00Z,6.610095735422107,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T03:00:00Z,6.071118820468343,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T03:30:00Z,6.004581901489118,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T04:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T04:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T05:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T05:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T06:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T06:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T07:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T07:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T08:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T08:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T09:00:00Z,6.020477815699659,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T09:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T10:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T10:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T11:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T11:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T12:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T12:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T13:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T13:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T14:00:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T14:30:00Z,6,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T15:00:00Z,6.042625745950554,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T15:30:00Z,6.037383177570093,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T16:00:00Z,6.1078348778433025,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T16:30:00Z,6.014382402707276,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T17:00:00Z,6.026913372582002,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T17:30:00Z,6.151133501259446,Bit_control,Press031,vmi474601
,,6,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-07T18:00:00Z,6.147403685092128,Bit_control,Press031,vmi474601
