,time,Pres31-DB1.AM_rpm_act,Pres31-DB2.AM_Arka_Vib,Pres31-DB2.AM_Arka_Balans,Pres31-DB2.AM_Arka_Eks_kac,Pres31-DB2.AM_Arka_Bosluk,Pres31-DB2.AM_Arka_Rulman,Pres31-DB2.AM_Arka_Acc,Pres31-DB2.AM_On_Vib,Pres31-DB2.AM_On_Balans,Pres31-DB2.AM_On_Eks_kac,Pres31-DB2.AM_On_Bosluk,Pres31-DB2.AM_On_Rulman,Pres31-DB2.AM_On_Acc,Pres31-DB2.AM_Govde_sic,Pres31-DB1.Yaglama_bas_act,Pres31-DB1.Yaglama_sic_act,Pres31-DB2.Hid_Pomp_Vib,Pres31-DB2.Hid_Pomp_Balans,Pres31-DB2.Hid_Pomp_Palet,Pres31-DB2.Hid_Pomp_Motor_Rulman,Pres31-DB2.Hid_Pomp_Acc,Pres31-DB2.Volan_Vib,Pres31-DB2.Volan_Balans,Pres31-DB2.Volan_Disli,Pres31-DB2.Volan_Rulman,Pres31-DB2.Volan_Acc,Pres31-DB2.Volan_Yatak_sic,feedback,prediction
1357,2022-11-09 18:00:00+00:00,1480.0,1.904397787175342,0.22248839419232902,0.8654113326504759,2.4924522796992434,0.4765456808673167,1.87082441300722,0.9610401905940593,0.12227171842204777,0.3432659026218222,1.4822125688987344,0.8784939925934054,4.6540927216922245,26.942050168214386,35.17858248587011,24.699999999999324,0.6878682475641744,0.40242000395534516,0.1626449601613851,0.8216044253800898,1.3310211966857142,0.27385632822963507,0.13854753635370312,0.00692667547408344,0.0018715232980132449,0.25645411040391664,34.335612943021644,0.0,0.0
1358,2022-11-09 18:30:00+00:00,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8735091650972,35.283667013333435,24.601323251416957,0.6618991567492801,0.41166296135602504,0.15818162810897532,0.8539133523938068,1.3422259456579648,0.0,0.10257850461693739,0.0,0.0,0.0,34.96483567542186,0.0,0.0
1359,2022-11-09 19:00:00+00:00,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.10476213930083,35.26050115176298,24.45657059110957,0.6591174227022687,0.42223558490031626,0.15966598447083194,0.8516447168609445,1.3286375236455712,0.0,0.10110162753818405,0.0,0.0,0.0,34.65672357059499,0.0,0.0
1360,2022-11-09 19:30:00+00:00,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.156082025792387,35.25828390862523,24.400000000000947,0.6682325426378598,0.4328412168239864,0.16053719982396597,0.8556925121626058,1.3302793304562917,0.0,0.11042999790275326,0.0,0.0,0.0,34.04849641626762,0.0,0.0
1361,2022-11-09 20:00:00+00:00,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.09251123140938,35.116929547025464,24.402528932705643,0.6794793416028934,0.4049596128548691,0.16006758764227724,0.8427861985374941,1.332736143134245,0.0,0.11185012281255961,0.0,0.0,0.0,33.51835483762301,0.0,0.0
1362,2022-11-09 20:30:00+00:00,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.80896757373683,35.25875659601992,24.40000000000089,0.6875666394038319,0.4416274465250804,0.16110933961320356,0.8164483099543585,1.3377899654479963,0.0,0.05165677162838499,0.0,0.0,0.0,33.06198082454113,0.0,0.0
1363,2022-11-09 21:00:00+00:00,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.66134039824469,35.25305974977174,24.40000000000094,0.671112881645143,0.40253411858085786,0.16120626107635408,0.8127245865977153,1.3399799977158746,0.0,0.03805839980072246,0.0,0.0,0.0,32.62272376164593,0.0,0.0
1364,2022-11-09 21:30:00+00:00,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.37456847843169,35.35691172259308,24.379476789257495,0.6702572300853795,0.43477749961762874,0.16012479695579376,0.7742024387527348,1.358904794456401,0.0,0.09178054742096138,0.0,0.0,0.0,32.22026005775039,0.0,0.0
1365,2022-11-09 22:00:00+00:00,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.261561321670467,35.17603224108824,24.300001000000954,0.6763863088742879,0.4439955251544048,0.15951790309843333,0.7627404179302193,1.3573308783690012,0.0,0.05533459813762629,0.0,0.0,0.0,31.90917028645832,0.0,0.0
1366,2022-11-09 22:30:00+00:00,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.049942202037446,35.30566660949469,24.280600806000436,0.6798636064799077,0.4363038319413474,0.16034922177322206,0.7618519875403251,1.3543294993586033,0.0,0.04094887654260399,0.0,0.0,0.0,31.599319957018214,0.0,0.0
1367,2022-11-09 23:00:00+00:00,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.905936408528962,35.315883318618155,24.220049828287184,0.7045603133293361,0.4283354040537557,0.16039133567052138,0.770951035400107,1.348257130871748,0.0,0.11665874370758386,0.0,0.0,0.0,31.438580799743146,0.0,0.0
1368,2022-11-09 23:30:00+00:00,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.836656681512157,35.2579879481329,24.175202429148715,0.6528721839744333,0.4116347243250696,0.15631102096652402,0.75790137319507,1.3522143009534475,0.0,0.0605034638154817,0.0,0.0,0.0,31.21494281753695,0.0,0.0
