,time,AM_rpm_act,AM_rpm_act_1,Ana_hava_debi_act,Ana_hava_debi_act_1,Ana_hava_sic_act,Ana_hava_sic_act_1,Bit_control,Bit_control_1,Deng_hava_bas_act,Deng_hava_bas_act_1,Deng_hava_debi_act,Deng_hava_debi_act_1,Deng_hava_sic_act,Deng_hava_sic_act_1,Frn_grup_sic_act,Frn_grup_sic_act_1,Hid_emn_bas_act,Hid_emn_bas_act_1,Kalip_No,Kalip_No_1,Kavr_hava_debi_act,Kavr_hava_debi_act_1,Kavr_hava_sic_act,Kavr_hava_sic_act_1,Koc_Ton_act,Koc_Ton_act_1,Reg_poz_act,Reg_poz_act_1,Rob_ctr_sic_act,Rob_ctr_sic_act_1,Robot_hava_debi_act,Robot_hava_debi_act_1,Robot_hava_sic_act,Robot_hava_sic_act_1,Yaglama_bas_act,Yaglama_bas_act_1,Yaglama_sic_act,Yaglama_sic_act_1,Yedek1,Yedek1_1,Yedek2,Yedek2_1
21,2022-05-30 21:00:00+00:00,1480.0,1480.0,13.017792308027914,13.017792308027914,26.73507853403136,26.73507853403136,6.197207678883071,6.197207678883071,3.064291659685865,3.064291659685865,4.562041884816753,4.562041884816753,31.201047120418753,31.201047120418753,36.80000000000025,36.80000000000025,140.0026178010471,140.0026178010471,5.0,5.0,11.595235599476402,11.595235599476402,27.1077661431064,27.1077661431064,0.0,0.0,896.5291000000193,896.5291000000193,32.47574171029704,32.47574171029704,6.8210907478185,6.8210907478185,27.158813263525428,27.158813263525428,38.47853403141369,38.47853403141369,29.200000000000443,29.200000000000443,10.0,10.0,20.0,20.0
22,2022-05-30 21:30:00+00:00,1480.0,1480.0,7.030361540564387,7.030361540564387,27.304320987654627,27.304320987654627,6.0,6.0,2.9771875379188724,2.9771875379188724,1.8902645502645485,1.8902645502645485,31.20890652557336,31.20890652557336,36.800000000000225,36.800000000000225,140.02116402116403,140.02116402116403,5.0,5.0,1.5965961119929448,1.5965961119929448,28.087213403880103,28.087213403880103,0.0,0.0,896.5291000000191,896.5291000000191,32.36640211640246,32.36640211640246,3.342883597883582,3.342883597883582,27.908641975308797,27.908641975308797,38.47001763668425,38.47001763668425,29.20000000000048,29.20000000000048,10.0,10.0,20.0,20.0
23,2022-05-30 22:00:00+00:00,1480.0,1480.0,11.622589657917759,11.622589657917759,27.200524934383214,27.200524934383214,6.138232720909886,6.138232720909886,3.0416018670166274,3.0416018670166274,5.041566054243215,5.041566054243215,29.983639545056896,29.983639545056896,36.83018372703422,36.83018372703422,140.17060367454067,140.17060367454067,5.0,5.0,8.788460187226605,8.788460187226605,27.550568678915297,27.550568678915297,0.0,0.0,896.5291000000193,896.5291000000193,32.22948381452327,32.22948381452327,9.642003494313212,9.642003494313212,27.274715660542515,27.274715660542515,38.45389326334215,38.45389326334215,29.20000000000045,29.20000000000045,10.0,10.0,20.0,20.0
24,2022-05-30 22:30:00+00:00,1480.0,1480.0,13.134179086040401,13.134179086040401,27.08217734855128,27.08217734855128,6.226514486391571,6.226514486391571,3.0801593625987693,3.0801593625987693,4.6678402107111445,4.6678402107111445,30.483143107989665,30.483143107989665,36.90000000000079,36.90000000000079,139.89640035118526,139.89640035118526,5.0,5.0,12.0394907734855,12.0394907734855,27.166900790166935,27.166900790166935,0.0,0.0,896.5291000000192,896.5291000000192,32.0949078138712,32.0949078138712,9.42821773046532,9.42821773046532,27.033801580333552,27.033801580333552,38.451799824407466,38.451799824407466,29.20000000000046,29.20000000000046,10.0,10.0,20.0,20.0
25,2022-05-30 23:00:00+00:00,1480.0,1480.0,13.324686682403446,13.324686682403446,26.985407725321803,26.985407725321803,6.2,6.2,3.070419951072959,3.070419951072959,4.279562202575106,4.279562202575106,30.87124463519299,30.87124463519299,36.9000000000008,36.9000000000008,139.78884120171674,139.78884120171674,5.0,5.0,12.318454921888426,12.318454921888426,27.232875536480652,27.232875536480652,0.0,0.0,896.5291000000198,896.5291000000198,32.0,32.0,10.217278963090127,10.217278963090127,27.02300429184567,27.02300429184567,38.45390557939909,38.45390557939909,29.200000000000387,29.200000000000387,10.0,10.0,20.0,20.0
26,2022-05-30 23:30:00+00:00,1480.0,1480.0,13.132491352586198,13.132491352586198,26.815862068965586,26.815862068965586,6.220689655172414,6.220689655172414,3.075151353448272,3.075151353448272,3.647698275862061,3.647698275862061,31.1082758620689,31.1082758620689,36.900000000000794,36.900000000000794,139.51293103448276,139.51293103448276,5.0,5.0,11.992267239655188,11.992267239655188,27.218017241379357,27.218017241379357,0.0,0.0,896.5291000000196,896.5291000000196,32.076637931033744,32.076637931033744,12.979249998275838,12.979249998275838,26.80060344827585,26.80060344827585,38.46655172413806,38.46655172413806,29.2000000000004,29.2000000000004,10.0,10.0,20.0,20.0
27,2022-05-31 00:00:00+00:00,1480.0,1480.0,14.357824535964902,14.357824535964902,26.56903508771931,26.56903508771931,6.232456140350878,6.232456140350878,3.0824948350877284,3.0824948350877284,4.9294385964912255,4.9294385964912255,31.09596491228083,31.09596491228083,36.90000000000079,36.90000000000079,139.36228070175437,139.36228070175437,5.0,5.0,12.904649120175456,12.904649120175456,27.149385964912355,27.149385964912355,0.0,0.0,896.5291000000192,896.5291000000192,32.09999999999931,32.09999999999931,13.802096486842078,13.802096486842078,26.683684210526284,26.683684210526284,38.4572807017544,38.4572807017544,29.20000000000046,29.20000000000046,10.0,10.0,20.0,20.0
28,2022-05-31 00:30:00+00:00,1480.0,1480.0,13.911083007220235,13.911083007220235,26.430776173285093,26.430776173285093,6.237364620938628,6.237364620938628,3.084195666064983,3.084195666064983,4.483077599277978,4.483077599277978,31.33032490974724,31.33032490974724,36.900000000000766,36.900000000000766,139.54783393501805,139.54783393501805,5.0,5.0,12.66666063898916,12.66666063898916,27.092779783393475,27.092779783393475,0.0,0.0,896.5291000000185,896.5291000000185,32.02093862815892,32.02093862815892,13.540541509025259,13.540541509025259,26.691516245487325,26.691516245487325,38.447743682310545,38.447743682310545,29.20000000000051,29.20000000000051,10.0,10.0,20.0,20.0
29,2022-05-31 01:00:00+00:00,1480.0,1480.0,14.174372270129888,14.174372270129888,26.40805194805185,26.40805194805185,6.212121212121212,6.212121212121212,3.0748027878787783,3.0748027878787783,4.670095236363637,4.670095236363637,31.300259740259747,31.300259740259747,36.900000000000794,36.900000000000794,139.82943722943722,139.82943722943722,5.0,5.0,13.53483116277054,13.53483116277054,26.995238095238104,26.995238095238104,0.0,0.0,896.5291000000195,896.5291000000195,32.0,32.0,14.210891771428543,14.210891771428543,26.57688311688317,26.57688311688317,38.46528138528146,38.46528138528146,29.200000000000415,29.200000000000415,10.0,10.0,20.0,20.0
30,2022-05-31 01:30:00+00:00,1480.0,1480.0,13.830785819516413,13.830785819516413,26.478151986183086,26.478151986183086,6.24006908462867,6.24006908462867,3.0817375017271207,3.0817375017271207,4.900621757340241,4.900621757340241,31.40008635578586,31.40008635578586,36.96070811744388,36.96070811744388,139.21848013816927,139.21848013816927,5.0,5.0,12.810492221934418,12.810492221934418,26.974870466321224,26.974870466321224,0.0,0.0,896.5291000000195,896.5291000000195,32.0,32.0,13.728980992228,13.728980992228,26.436873920552635,26.436873920552635,38.50414507772016,38.50414507772016,29.200000000000408,29.200000000000408,10.0,10.0,20.0,20.0
31,2022-05-31 02:00:00+00:00,1480.0,1480.0,13.526619322981325,13.526619322981325,26.544543034605166,26.544543034605166,6.213842058562555,6.213842058562555,3.0735671889973415,3.0735671889973415,3.5925022182786135,3.5925022182786135,31.537267080745252,31.537267080745252,37.0,37.0,139.3913043478261,139.3913043478261,5.0,5.0,12.793380649511962,12.793380649511962,26.962289263531545,26.962289263531545,0.0,0.0,896.529100000019,896.529100000019,32.0,32.0,14.108473818101153,14.108473818101153,26.32741792369125,26.32741792369125,38.46938775510214,38.46938775510214,29.18482697426815,29.18482697426815,10.0,10.0,20.0,20.0
32,2022-05-31 02:30:00+00:00,1480.0,1480.0,13.976987830729156,13.976987830729156,26.6153645833332,26.6153645833332,6.227430555555555,6.227430555555555,3.0809206484374987,3.0809206484374987,4.935824652777781,4.935824652777781,31.257118055555786,31.257118055555786,37.0,37.0,139.87152777777777,139.87152777777777,5.0,5.0,13.459418394965281,13.459418394965281,26.968663194444456,26.968663194444456,0.0,0.0,896.5291000000194,896.5291000000194,32.0,32.0,14.060355897569487,14.060355897569487,26.33741319444451,26.33741319444451,38.46883680555567,38.46883680555567,29.099999999999383,29.099999999999383,10.0,10.0,20.0,20.0
