,time,Press030.Ana_hava_debi_act_1
595,2022-05-30 10:39:56+00:00,-666.0
596,2022-05-30 10:39:57+00:00,9.02
597,2022-05-30 10:39:58+00:00,9.33
598,2022-05-30 10:39:59+00:00,-666.0
599,2022-05-30 10:40:00+00:00,9.33
600,2022-05-30 10:40:01+00:00,-666.0
601,2022-05-30 10:40:02+00:00,9.33
602,2022-05-30 10:40:03+00:00,-666.0
603,2022-05-30 10:40:04+00:00,12.26
604,2022-05-30 10:40:05+00:00,12.26
605,2022-05-30 10:40:06+00:00,-666.0
606,2022-05-30 10:40:07+00:00,16.91
607,2022-05-30 10:40:08+00:00,-666.0
608,2022-05-30 10:40:09+00:00,16.91
609,2022-05-30 10:40:10+00:00,19.96
610,2022-05-30 10:40:11+00:00,-666.0
611,2022-05-30 10:40:12+00:00,19.96
612,2022-05-30 10:40:13+00:00,23.01
613,2022-05-30 10:40:14+00:00,-666.0
614,2022-05-30 10:40:15+00:00,23.01
615,2022-05-30 10:40:16+00:00,-666.0
616,2022-05-30 10:40:17+00:00,23.01
617,2022-05-30 10:40:18+00:00,25.36
618,2022-05-30 10:40:19+00:00,-666.0
619,2022-05-30 10:40:20+00:00,25.36
620,2022-05-30 10:40:21+00:00,25.93
621,2022-05-30 10:40:22+00:00,-666.0
622,2022-05-30 10:40:23+00:00,25.93
623,2022-05-30 10:40:24+00:00,25.93
624,2022-05-30 10:40:25+00:00,-666.0
625,2022-05-30 10:40:26+00:00,26.03
626,2022-05-30 10:40:27+00:00,25.66
627,2022-05-30 10:40:28+00:00,-666.0
628,2022-05-30 10:40:29+00:00,25.66
629,2022-05-30 10:40:30+00:00,-666.0
630,2022-05-30 10:40:31+00:00,25.66
631,2022-05-30 10:40:32+00:00,-666.0
632,2022-05-30 10:40:33+00:00,23.64
633,2022-05-30 10:40:34+00:00,23.64
634,2022-05-30 10:40:35+00:00,-666.0
635,2022-05-30 10:40:36+00:00,23.64
636,2022-05-30 10:40:37+00:00,19.17
637,2022-05-30 10:40:38+00:00,-666.0
638,2022-05-30 10:40:39+00:00,19.17
639,2022-05-30 10:40:40+00:00,16.51
640,2022-05-30 10:40:41+00:00,-666.0
641,2022-05-30 10:40:42+00:00,16.51
642,2022-05-30 10:40:43+00:00,16.51
643,2022-05-30 10:40:44+00:00,-666.0
644,2022-05-30 10:40:45+00:00,12.9
645,2022-05-30 10:40:46+00:00,-666.0
646,2022-05-30 10:40:47+00:00,12.9
647,2022-05-30 10:40:48+00:00,-666.0
648,2022-05-30 10:40:49+00:00,11.18
649,2022-05-30 10:40:50+00:00,11.18
650,2022-05-30 10:40:51+00:00,-666.0
651,2022-05-30 10:40:52+00:00,11.18
652,2022-05-30 10:40:53+00:00,8.7
653,2022-05-30 10:40:54+00:00,-666.0
654,2022-05-30 10:40:55+00:00,8.13
655,2022-05-30 10:40:56+00:00,8.13
656,2022-05-30 10:40:57+00:00,-666.0
657,2022-05-30 10:40:58+00:00,8.13
658,2022-05-30 10:40:59+00:00,-666.0
659,2022-05-30 10:41:00+00:00,7.3
660,2022-05-30 10:41:01+00:00,7.3
661,2022-05-30 10:41:02+00:00,-666.0
662,2022-05-30 10:41:03+00:00,7.0
663,2022-05-30 10:41:04+00:00,7.0
664,2022-05-30 10:41:05+00:00,-666.0
665,2022-05-30 10:41:06+00:00,6.85
666,2022-05-30 10:41:07+00:00,6.85
667,2022-05-30 10:41:08+00:00,-666.0
668,2022-05-30 10:41:09+00:00,6.85
669,2022-05-30 10:41:10+00:00,6.72
670,2022-05-30 10:41:11+00:00,-666.0
671,2022-05-30 10:41:12+00:00,6.72
672,2022-05-30 10:41:13+00:00,6.7
673,2022-05-30 10:41:14+00:00,-666.0
674,2022-05-30 10:41:15+00:00,6.7
675,2022-05-30 10:41:16+00:00,-666.0
676,2022-05-30 10:41:17+00:00,6.71
677,2022-05-30 10:41:18+00:00,6.71
678,2022-05-30 10:41:19+00:00,-666.0
679,2022-05-30 10:41:20+00:00,6.71
680,2022-05-30 10:41:21+00:00,6.77
681,2022-05-30 10:41:22+00:00,-666.0
682,2022-05-30 10:41:23+00:00,6.77
683,2022-05-30 10:41:24+00:00,6.83
684,2022-05-30 10:41:25+00:00,-666.0
685,2022-05-30 10:41:26+00:00,6.83
686,2022-05-30 10:41:27+00:00,-666.0
687,2022-05-30 10:41:28+00:00,6.83
688,2022-05-30 10:41:29+00:00,6.96
689,2022-05-30 10:41:30+00:00,-666.0
690,2022-05-30 10:41:31+00:00,6.96
691,2022-05-30 10:41:32+00:00,7.02
692,2022-05-30 10:41:33+00:00,-666.0
693,2022-05-30 10:41:34+00:00,7.04
694,2022-05-30 10:41:35+00:00,-666.0
695,2022-05-30 10:41:36+00:00,7.04
696,2022-05-30 10:41:37+00:00,7.04
697,2022-05-30 10:41:38+00:00,-666.0
698,2022-05-30 10:41:39+00:00,7.04
699,2022-05-30 10:41:40+00:00,-666.0
700,2022-05-30 10:41:41+00:00,7.04
701,2022-05-30 10:41:42+00:00,7.03
702,2022-05-30 10:41:43+00:00,-666.0
703,2022-05-30 10:41:44+00:00,7.03
704,2022-05-30 10:41:45+00:00,7.0
705,2022-05-30 10:41:46+00:00,-666.0
706,2022-05-30 10:41:47+00:00,7.0
707,2022-05-30 10:41:48+00:00,6.99
708,2022-05-30 10:41:49+00:00,-666.0
709,2022-05-30 10:41:50+00:00,6.99
710,2022-05-30 10:41:51+00:00,-666.0
711,2022-05-30 10:41:52+00:00,6.97
712,2022-05-30 10:41:53+00:00,-666.0
713,2022-05-30 10:41:54+00:00,6.97
714,2022-05-30 10:41:55+00:00,-666.0
715,2022-05-30 10:41:56+00:00,6.97
716,2022-05-30 10:41:57+00:00,-666.0
717,2022-05-30 10:41:58+00:00,6.98
718,2022-05-30 10:41:59+00:00,7.03
719,2022-05-30 10:42:00+00:00,-666.0
720,2022-05-30 10:42:01+00:00,7.03
721,2022-05-30 10:42:02+00:00,7.89
722,2022-05-30 10:42:03+00:00,-666.0
723,2022-05-30 10:42:04+00:00,7.89
724,2022-05-30 10:42:05+00:00,10.71
725,2022-05-30 10:42:06+00:00,-666.0
726,2022-05-30 10:42:07+00:00,10.71
727,2022-05-30 10:42:08+00:00,10.71
728,2022-05-30 10:42:09+00:00,-666.0
729,2022-05-30 10:42:10+00:00,15.8
730,2022-05-30 10:42:11+00:00,15.8
731,2022-05-30 10:42:12+00:00,-666.0
732,2022-05-30 10:42:13+00:00,19.3
733,2022-05-30 10:42:14+00:00,19.3
734,2022-05-30 10:42:15+00:00,-666.0
735,2022-05-30 10:42:16+00:00,19.3
736,2022-05-30 10:42:17+00:00,22.94
737,2022-05-30 10:42:18+00:00,-666.0
738,2022-05-30 10:42:19+00:00,22.94
739,2022-05-30 10:42:20+00:00,24.72
740,2022-05-30 10:42:21+00:00,-666.0
741,2022-05-30 10:42:22+00:00,-666.0
742,2022-05-30 10:42:23+00:00,24.72
743,2022-05-30 10:42:24+00:00,25.68
744,2022-05-30 10:42:25+00:00,-666.0
745,2022-05-30 10:42:26+00:00,25.68
746,2022-05-30 10:42:27+00:00,25.68
747,2022-05-30 10:42:28+00:00,-666.0
748,2022-05-30 10:42:29+00:00,26.25
749,2022-05-30 10:42:30+00:00,26.25
750,2022-05-30 10:42:31+00:00,-666.0
751,2022-05-30 10:42:32+00:00,26.36
752,2022-05-30 10:42:33+00:00,26.36
753,2022-05-30 10:42:34+00:00,-666.0
754,2022-05-30 10:42:35+00:00,25.68
755,2022-05-30 10:42:36+00:00,-666.0
756,2022-05-30 10:42:37+00:00,25.68
757,2022-05-30 10:42:38+00:00,25.68
758,2022-05-30 10:42:39+00:00,-666.0
759,2022-05-30 10:42:40+00:00,23.42
760,2022-05-30 10:42:41+00:00,23.42
761,2022-05-30 10:42:42+00:00,-666.0
762,2022-05-30 10:42:43+00:00,19.96
763,2022-05-30 10:42:44+00:00,19.96
764,2022-05-30 10:42:45+00:00,-666.0
765,2022-05-30 10:42:46+00:00,16.45
766,2022-05-30 10:42:47+00:00,16.45
767,2022-05-30 10:42:48+00:00,-666.0
768,2022-05-30 10:42:49+00:00,16.45
769,2022-05-30 10:42:50+00:00,12.23
770,2022-05-30 10:42:51+00:00,-666.0
771,2022-05-30 10:42:52+00:00,12.23
772,2022-05-30 10:42:53+00:00,-666.0
773,2022-05-30 10:42:54+00:00,10.69
774,2022-05-30 10:42:55+00:00,10.69
775,2022-05-30 10:42:56+00:00,-666.0
776,2022-05-30 10:42:57+00:00,-666.0
777,2022-05-30 10:42:58+00:00,9.349999
778,2022-05-30 10:42:59+00:00,9.349999
779,2022-05-30 10:43:00+00:00,-666.0
780,2022-05-30 10:43:01+00:00,8.53
781,2022-05-30 10:43:02+00:00,8.53
782,2022-05-30 10:43:03+00:00,-666.0
783,2022-05-30 10:43:04+00:00,8.2
784,2022-05-30 10:43:05+00:00,8.2
785,2022-05-30 10:43:06+00:00,-666.0
786,2022-05-30 10:43:07+00:00,8.2
787,2022-05-30 10:43:08+00:00,7.92
788,2022-05-30 10:43:09+00:00,-666.0
789,2022-05-30 10:43:10+00:00,7.92
790,2022-05-30 10:43:11+00:00,7.81
791,2022-05-30 10:43:12+00:00,-666.0
792,2022-05-30 10:43:13+00:00,7.8
793,2022-05-30 10:43:14+00:00,7.8
794,2022-05-30 10:43:15+00:00,-666.0
795,2022-05-30 10:43:16+00:00,7.8
796,2022-05-30 10:43:17+00:00,7.79
797,2022-05-30 10:43:18+00:00,-666.0
798,2022-05-30 10:43:19+00:00,7.79
799,2022-05-30 10:43:20+00:00,-666.0
800,2022-05-30 10:43:21+00:00,7.82
801,2022-05-30 10:43:22+00:00,7.82
802,2022-05-30 10:43:23+00:00,-666.0
803,2022-05-30 10:43:24+00:00,7.82
804,2022-05-30 10:43:25+00:00,7.9
805,2022-05-30 10:43:26+00:00,-666.0
806,2022-05-30 10:43:27+00:00,7.9
807,2022-05-30 10:43:28+00:00,7.95
808,2022-05-30 10:43:29+00:00,-666.0
809,2022-05-30 10:43:30+00:00,7.98
810,2022-05-30 10:43:31+00:00,7.98
811,2022-05-30 10:43:32+00:00,-666.0
812,2022-05-30 10:43:33+00:00,7.98
813,2022-05-30 10:43:34+00:00,-666.0
814,2022-05-30 10:43:35+00:00,8.07
815,2022-05-30 10:43:36+00:00,8.07
816,2022-05-30 10:43:37+00:00,-666.0
817,2022-05-30 10:43:38+00:00,8.13
818,2022-05-30 10:43:39+00:00,8.13
819,2022-05-30 10:43:40+00:00,-666.0
820,2022-05-30 10:43:41+00:00,8.19
821,2022-05-30 10:43:42+00:00,8.19
822,2022-05-30 10:43:43+00:00,-666.0
823,2022-05-30 10:43:44+00:00,8.19
824,2022-05-30 10:43:45+00:00,8.26
825,2022-05-30 10:43:46+00:00,-666.0
826,2022-05-30 10:43:47+00:00,8.26
827,2022-05-30 10:43:48+00:00,8.33
828,2022-05-30 10:43:49+00:00,-666.0
829,2022-05-30 10:43:50+00:00,8.36
830,2022-05-30 10:43:51+00:00,8.36
831,2022-05-30 10:43:52+00:00,-666.0
832,2022-05-30 10:43:53+00:00,8.44
833,2022-05-30 10:43:54+00:00,8.44
834,2022-05-30 10:43:55+00:00,-666.0
835,2022-05-30 10:43:56+00:00,9.309999
836,2022-05-30 10:43:57+00:00,9.309999
837,2022-05-30 10:43:58+00:00,-666.0
838,2022-05-30 10:43:59+00:00,9.309999
839,2022-05-30 10:44:00+00:00,-666.0
840,2022-05-30 10:44:01+00:00,14.18
841,2022-05-30 10:44:02+00:00,-666.0
842,2022-05-30 10:44:03+00:00,14.18
843,2022-05-30 10:44:04+00:00,17.33
844,2022-05-30 10:44:05+00:00,-666.0
845,2022-05-30 10:44:06+00:00,17.33
846,2022-05-30 10:44:07+00:00,20.8
847,2022-05-30 10:44:08+00:00,-666.0
848,2022-05-30 10:44:09+00:00,20.8
849,2022-05-30 10:44:10+00:00,20.8
850,2022-05-30 10:44:11+00:00,-666.0
851,2022-05-30 10:44:12+00:00,24.54
852,2022-05-30 10:44:13+00:00,24.54
853,2022-05-30 10:44:14+00:00,-666.0
854,2022-05-30 10:44:15+00:00,25.92
855,2022-05-30 10:44:16+00:00,-666.0
856,2022-05-30 10:44:17+00:00,25.92
857,2022-05-30 10:44:18+00:00,26.39
858,2022-05-30 10:44:19+00:00,-666.0
859,2022-05-30 10:44:20+00:00,26.39
860,2022-05-30 10:44:21+00:00,26.33
861,2022-05-30 10:44:22+00:00,-666.0
862,2022-05-30 10:44:23+00:00,26.33
863,2022-05-30 10:44:24+00:00,25.57
864,2022-05-30 10:44:25+00:00,-666.0
865,2022-05-30 10:44:26+00:00,25.57
866,2022-05-30 10:44:27+00:00,23.98
867,2022-05-30 10:44:28+00:00,-666.0
868,2022-05-30 10:44:29+00:00,23.98
869,2022-05-30 10:44:30+00:00,-666.0
870,2022-05-30 10:44:31+00:00,23.98
871,2022-05-30 10:44:32+00:00,18.11
872,2022-05-30 10:44:33+00:00,-666.0
873,2022-05-30 10:44:34+00:00,16.6
874,2022-05-30 10:44:35+00:00,16.6
875,2022-05-30 10:44:36+00:00,-666.0
876,2022-05-30 10:44:37+00:00,16.6
877,2022-05-30 10:44:38+00:00,12.61
878,2022-05-30 10:44:39+00:00,-666.0
879,2022-05-30 10:44:40+00:00,12.61
880,2022-05-30 10:44:41+00:00,12.61
881,2022-05-30 10:44:42+00:00,-666.0
882,2022-05-30 10:44:43+00:00,9.45
883,2022-05-30 10:44:44+00:00,-666.0
884,2022-05-30 10:44:45+00:00,9.45
885,2022-05-30 10:44:46+00:00,8.11
886,2022-05-30 10:44:47+00:00,-666.0
887,2022-05-30 10:44:48+00:00,8.11
888,2022-05-30 10:44:49+00:00,8.11
889,2022-05-30 10:44:50+00:00,-666.0
890,2022-05-30 10:44:51+00:00,7.03
891,2022-05-30 10:44:52+00:00,7.03
892,2022-05-30 10:44:53+00:00,-666.0
893,2022-05-30 10:44:54+00:00,6.58
894,2022-05-30 10:44:55+00:00,6.58
895,2022-05-30 10:44:56+00:00,-666.0
896,2022-05-30 10:44:57+00:00,6.27
897,2022-05-30 10:44:58+00:00,6.27
898,2022-05-30 10:44:59+00:00,-666.0
899,2022-05-30 10:45:00+00:00,6.27
900,2022-05-30 10:45:01+00:00,6.12
901,2022-05-30 10:45:02+00:00,-666.0
902,2022-05-30 10:45:03+00:00,6.12
903,2022-05-30 10:45:04+00:00,-666.0
904,2022-05-30 10:45:05+00:00,6.12
905,2022-05-30 10:45:06+00:00,-666.0
906,2022-05-30 10:45:07+00:00,6.12
907,2022-05-30 10:45:08+00:00,-666.0
908,2022-05-30 10:45:09+00:00,6.12
909,2022-05-30 10:45:10+00:00,6.18
910,2022-05-30 10:45:11+00:00,-666.0
911,2022-05-30 10:45:12+00:00,6.18
912,2022-05-30 10:45:13+00:00,-666.0
913,2022-05-30 10:45:14+00:00,6.31
914,2022-05-30 10:45:15+00:00,6.31
915,2022-05-30 10:45:16+00:00,-666.0
916,2022-05-30 10:45:17+00:00,6.31
917,2022-05-30 10:45:18+00:00,6.57
918,2022-05-30 10:45:19+00:00,-666.0
919,2022-05-30 10:45:20+00:00,6.57
920,2022-05-30 10:45:21+00:00,6.77
921,2022-05-30 10:45:22+00:00,-666.0
922,2022-05-30 10:45:23+00:00,6.77
923,2022-05-30 10:45:24+00:00,7.02
924,2022-05-30 10:45:25+00:00,-666.0
925,2022-05-30 10:45:26+00:00,7.02
926,2022-05-30 10:45:27+00:00,-666.0
927,2022-05-30 10:45:28+00:00,7.02
928,2022-05-30 10:45:29+00:00,7.36
929,2022-05-30 10:45:30+00:00,7.36
930,2022-05-30 10:45:31+00:00,-666.0
931,2022-05-30 10:45:32+00:00,7.59
932,2022-05-30 10:45:33+00:00,7.59
933,2022-05-30 10:45:34+00:00,-666.0
934,2022-05-30 10:45:35+00:00,7.75
935,2022-05-30 10:45:36+00:00,7.75
936,2022-05-30 10:45:37+00:00,-666.0
937,2022-05-30 10:45:38+00:00,7.9
938,2022-05-30 10:45:39+00:00,7.9
939,2022-05-30 10:45:40+00:00,-666.0
940,2022-05-30 10:45:41+00:00,7.9
941,2022-05-30 10:45:42+00:00,-666.0
942,2022-05-30 10:45:43+00:00,8.059999
943,2022-05-30 10:45:44+00:00,8.059999
944,2022-05-30 10:45:45+00:00,-666.0
945,2022-05-30 10:45:46+00:00,8.15
946,2022-05-30 10:45:47+00:00,8.15
947,2022-05-30 10:45:48+00:00,-666.0
948,2022-05-30 10:45:49+00:00,8.15
949,2022-05-30 10:45:50+00:00,8.29
950,2022-05-30 10:45:51+00:00,-666.0
951,2022-05-30 10:45:52+00:00,8.29
952,2022-05-30 10:45:53+00:00,8.36
953,2022-05-30 10:45:54+00:00,-666.0
954,2022-05-30 10:45:55+00:00,8.36
955,2022-05-30 10:45:56+00:00,8.36
956,2022-05-30 10:45:57+00:00,-666.0
957,2022-05-30 10:45:58+00:00,10.25
958,2022-05-30 10:45:59+00:00,-666.0
959,2022-05-30 10:46:00+00:00,12.29
960,2022-05-30 10:46:01+00:00,12.29
961,2022-05-30 10:46:02+00:00,-666.0
962,2022-05-30 10:46:03+00:00,12.29
963,2022-05-30 10:46:04+00:00,17.26
964,2022-05-30 10:46:05+00:00,-666.0
965,2022-05-30 10:46:06+00:00,17.26
966,2022-05-30 10:46:07+00:00,20.48
967,2022-05-30 10:46:08+00:00,-666.0
968,2022-05-30 10:46:09+00:00,-666.0
969,2022-05-30 10:46:10+00:00,20.48
970,2022-05-30 10:46:11+00:00,20.48
971,2022-05-30 10:46:12+00:00,-666.0
972,2022-05-30 10:46:13+00:00,24.47
973,2022-05-30 10:46:14+00:00,24.47
974,2022-05-30 10:46:15+00:00,-666.0
975,2022-05-30 10:46:16+00:00,25.65
976,2022-05-30 10:46:17+00:00,25.65
977,2022-05-30 10:46:18+00:00,-666.0
978,2022-05-30 10:46:19+00:00,26.25
979,2022-05-30 10:46:20+00:00,26.25
980,2022-05-30 10:46:21+00:00,-666.0
981,2022-05-30 10:46:22+00:00,26.36
982,2022-05-30 10:46:23+00:00,-666.0
983,2022-05-30 10:46:24+00:00,26.36
984,2022-05-30 10:46:25+00:00,26.36
985,2022-05-30 10:46:26+00:00,-666.0
986,2022-05-30 10:46:27+00:00,25.3
987,2022-05-30 10:46:28+00:00,25.3
988,2022-05-30 10:46:29+00:00,-666.0
989,2022-05-30 10:46:30+00:00,23.74
990,2022-05-30 10:46:31+00:00,23.74
991,2022-05-30 10:46:32+00:00,-666.0
992,2022-05-30 10:46:33+00:00,20.51
993,2022-05-30 10:46:34+00:00,20.51
994,2022-05-30 10:46:35+00:00,-666.0
995,2022-05-30 10:46:36+00:00,17.25
996,2022-05-30 10:46:37+00:00,-666.0
997,2022-05-30 10:46:38+00:00,17.25
998,2022-05-30 10:46:39+00:00,17.25
999,2022-05-30 10:46:40+00:00,-666.0
1000,2022-05-30 10:46:41+00:00,11.79
1001,2022-05-30 10:46:42+00:00,11.49
1002,2022-05-30 10:46:43+00:00,-666.0
1003,2022-05-30 10:46:44+00:00,11.49
1004,2022-05-30 10:46:45+00:00,9.69
1005,2022-05-30 10:46:46+00:00,-666.0
1006,2022-05-30 10:46:47+00:00,9.69
1007,2022-05-30 10:46:48+00:00,9.69
1008,2022-05-30 10:46:49+00:00,-666.0
1009,2022-05-30 10:46:50+00:00,8.59
1010,2022-05-30 10:46:51+00:00,8.59
1011,2022-05-30 10:46:52+00:00,-666.0
1012,2022-05-30 10:46:53+00:00,8.22
1013,2022-05-30 10:46:54+00:00,8.22
1014,2022-05-30 10:46:55+00:00,-666.0
1015,2022-05-30 10:46:56+00:00,8.22
1016,2022-05-30 10:46:57+00:00,7.89
1017,2022-05-30 10:46:58+00:00,-666.0
1018,2022-05-30 10:46:59+00:00,7.89
1019,2022-05-30 10:47:00+00:00,7.7
1020,2022-05-30 10:47:01+00:00,-666.0
1021,2022-05-30 10:47:02+00:00,7.7
1022,2022-05-30 10:47:03+00:00,7.61
1023,2022-05-30 10:47:04+00:00,-666.0
1024,2022-05-30 10:47:05+00:00,7.61
1025,2022-05-30 10:47:06+00:00,-666.0
1026,2022-05-30 10:47:07+00:00,7.61
1027,2022-05-30 10:47:08+00:00,7.57
1028,2022-05-30 10:47:09+00:00,-666.0
1029,2022-05-30 10:47:10+00:00,7.57
1030,2022-05-30 10:47:11+00:00,7.58
1031,2022-05-30 10:47:12+00:00,-666.0
1032,2022-05-30 10:47:13+00:00,-666.0
1033,2022-05-30 10:47:14+00:00,7.58
1034,2022-05-30 10:47:15+00:00,7.58
1035,2022-05-30 10:47:16+00:00,-666.0
1036,2022-05-30 10:47:17+00:00,7.62
1037,2022-05-30 10:47:18+00:00,7.62
1038,2022-05-30 10:47:19+00:00,-666.0
1039,2022-05-30 10:47:20+00:00,7.66
1040,2022-05-30 10:47:21+00:00,-666.0
1041,2022-05-30 10:47:22+00:00,7.66
1042,2022-05-30 10:47:23+00:00,7.72
1043,2022-05-30 10:47:24+00:00,-666.0
1044,2022-05-30 10:47:25+00:00,7.72
1045,2022-05-30 10:47:26+00:00,7.72
1046,2022-05-30 10:47:27+00:00,-666.0
1047,2022-05-30 10:47:28+00:00,7.77
1048,2022-05-30 10:47:29+00:00,7.77
1049,2022-05-30 10:47:30+00:00,-666.0
1050,2022-05-30 10:47:31+00:00,7.77
1051,2022-05-30 10:47:32+00:00,7.81
1052,2022-05-30 10:47:33+00:00,-666.0
1053,2022-05-30 10:47:34+00:00,7.81
1054,2022-05-30 10:47:35+00:00,7.84
1055,2022-05-30 10:47:36+00:00,-666.0
1056,2022-05-30 10:47:37+00:00,7.84
1057,2022-05-30 10:47:38+00:00,7.86
1058,2022-05-30 10:47:39+00:00,-666.0
1059,2022-05-30 10:47:40+00:00,7.86
1060,2022-05-30 10:47:41+00:00,-666.0
1061,2022-05-30 10:47:42+00:00,7.89
1062,2022-05-30 10:47:43+00:00,7.89
1063,2022-05-30 10:47:44+00:00,7.93
1064,2022-05-30 10:47:45+00:00,-666.0
1065,2022-05-30 10:47:46+00:00,7.93
1066,2022-05-30 10:47:47+00:00,-666.0
1067,2022-05-30 10:47:48+00:00,7.93
1068,2022-05-30 10:47:49+00:00,8.0
1069,2022-05-30 10:47:50+00:00,-666.0
1070,2022-05-30 10:47:51+00:00,8.0
1071,2022-05-30 10:47:52+00:00,8.0
1072,2022-05-30 10:47:53+00:00,-666.0
1073,2022-05-30 10:47:54+00:00,8.09
1074,2022-05-30 10:47:55+00:00,8.36
1075,2022-05-30 10:47:56+00:00,-666.0
1076,2022-05-30 10:47:57+00:00,8.36
1077,2022-05-30 10:47:58+00:00,10.17
1078,2022-05-30 10:47:59+00:00,-666.0
1079,2022-05-30 10:48:00+00:00,10.17
1080,2022-05-30 10:48:01+00:00,10.17
1081,2022-05-30 10:48:02+00:00,-666.0
1082,2022-05-30 10:48:03+00:00,16.15
1083,2022-05-30 10:48:04+00:00,16.15
1084,2022-05-30 10:48:05+00:00,-666.0
1085,2022-05-30 10:48:06+00:00,19.73
1086,2022-05-30 10:48:07+00:00,19.73
1087,2022-05-30 10:48:08+00:00,-666.0
1088,2022-05-30 10:48:09+00:00,23.34
1089,2022-05-30 10:48:10+00:00,23.34
1090,2022-05-30 10:48:11+00:00,-666.0
1091,2022-05-30 10:48:12+00:00,25.74
1092,2022-05-30 10:48:13+00:00,26.51
1093,2022-05-30 10:48:14+00:00,-666.0
1094,2022-05-30 10:48:15+00:00,26.51
1095,2022-05-30 10:48:16+00:00,-666.0
1096,2022-05-30 10:48:17+00:00,27.05
1097,2022-05-30 10:48:18+00:00,-666.0
1098,2022-05-30 10:48:19+00:00,27.05
1099,2022-05-30 10:48:20+00:00,27.0
1100,2022-05-30 10:48:21+00:00,-666.0
1101,2022-05-30 10:48:22+00:00,27.0
1102,2022-05-30 10:48:23+00:00,26.16
1103,2022-05-30 10:48:24+00:00,-666.0
1104,2022-05-30 10:48:25+00:00,26.16
1105,2022-05-30 10:48:26+00:00,23.14
1106,2022-05-30 10:48:27+00:00,-666.0
1107,2022-05-30 10:48:28+00:00,23.14
1108,2022-05-30 10:48:29+00:00,19.72
1109,2022-05-30 10:48:30+00:00,-666.0
1110,2022-05-30 10:48:31+00:00,19.72
1111,2022-05-30 10:48:32+00:00,15.78
1112,2022-05-30 10:48:33+00:00,-666.0
1113,2022-05-30 10:48:34+00:00,15.78
1114,2022-05-30 10:48:35+00:00,12.4
1115,2022-05-30 10:48:36+00:00,-666.0
1116,2022-05-30 10:48:37+00:00,12.4
1117,2022-05-30 10:48:38+00:00,12.4
1118,2022-05-30 10:48:39+00:00,-666.0
1119,2022-05-30 10:48:40+00:00,9.76
1120,2022-05-30 10:48:41+00:00,9.76
1121,2022-05-30 10:48:42+00:00,-666.0
1122,2022-05-30 10:48:43+00:00,8.44
1123,2022-05-30 10:48:44+00:00,-666.0
1124,2022-05-30 10:48:45+00:00,8.44
1125,2022-05-30 10:48:46+00:00,8.44
1126,2022-05-30 10:48:47+00:00,-666.0
1127,2022-05-30 10:48:48+00:00,7.39
1128,2022-05-30 10:48:49+00:00,7.39
1129,2022-05-30 10:48:50+00:00,-666.0
1130,2022-05-30 10:48:51+00:00,6.95
1131,2022-05-30 10:48:52+00:00,6.95
1132,2022-05-30 10:48:53+00:00,-666.0
1133,2022-05-30 10:48:54+00:00,6.72
1134,2022-05-30 10:48:55+00:00,6.72
1135,2022-05-30 10:48:56+00:00,-666.0
1136,2022-05-30 10:48:57+00:00,6.63
1137,2022-05-30 10:48:58+00:00,-666.0
1138,2022-05-30 10:48:59+00:00,6.63
1139,2022-05-30 10:49:00+00:00,6.58
1140,2022-05-30 10:49:01+00:00,-666.0
1141,2022-05-30 10:49:02+00:00,6.58
1142,2022-05-30 10:49:03+00:00,6.59
1143,2022-05-30 10:49:04+00:00,-666.0
1144,2022-05-30 10:49:05+00:00,6.59
1145,2022-05-30 10:49:06+00:00,6.59
1146,2022-05-30 10:49:07+00:00,-666.0
1147,2022-05-30 10:49:08+00:00,6.67
1148,2022-05-30 10:49:09+00:00,6.67
1149,2022-05-30 10:49:10+00:00,-666.0
1150,2022-05-30 10:49:11+00:00,6.75
1151,2022-05-30 10:49:12+00:00,-666.0
1152,2022-05-30 10:49:13+00:00,6.75
1153,2022-05-30 10:49:14+00:00,6.91
1154,2022-05-30 10:49:15+00:00,-666.0
1155,2022-05-30 10:49:16+00:00,6.91
1156,2022-05-30 10:49:17+00:00,6.91
1157,2022-05-30 10:49:18+00:00,-666.0
1158,2022-05-30 10:49:19+00:00,7.13
1159,2022-05-30 10:49:20+00:00,-666.0
1160,2022-05-30 10:49:21+00:00,7.13
1161,2022-05-30 10:49:22+00:00,-666.0
1162,2022-05-30 10:49:23+00:00,7.29
1163,2022-05-30 10:49:24+00:00,7.29
1164,2022-05-30 10:49:25+00:00,-666.0
1165,2022-05-30 10:49:26+00:00,7.29
1166,2022-05-30 10:49:27+00:00,7.52
1167,2022-05-30 10:49:28+00:00,-666.0
1168,2022-05-30 10:49:29+00:00,7.52
1169,2022-05-30 10:49:30+00:00,7.68
1170,2022-05-30 10:49:31+00:00,-666.0
1171,2022-05-30 10:49:32+00:00,7.68
1172,2022-05-30 10:49:33+00:00,-666.0
1173,2022-05-30 10:49:34+00:00,7.8
1174,2022-05-30 10:49:35+00:00,7.8
1175,2022-05-30 10:49:36+00:00,7.8
1176,2022-05-30 10:49:37+00:00,-666.0
1177,2022-05-30 10:49:38+00:00,7.99
1178,2022-05-30 10:49:39+00:00,7.99
1179,2022-05-30 10:49:40+00:00,-666.0
1180,2022-05-30 10:49:41+00:00,8.11
1181,2022-05-30 10:49:42+00:00,8.11
1182,2022-05-30 10:49:43+00:00,-666.0
1183,2022-05-30 10:49:44+00:00,8.11
1184,2022-05-30 10:49:45+00:00,8.21
